0,1,2,session,policy_area,party,state
0,0.0229,0.006,114,"Civil Rights and Liberties, Minority Issues",Democratic,NJ
0.0056,0.0204,0.0114,115,Health,Democratic,NJ
0,0.0146,0.003,115,Taxation,Democratic,NJ
0.0188,0.0483,0.0348,115,Government Operations and Politics,Democratic,NJ
0.0154,0.0204,0.0302,115,"Arts, Culture, Religion",Democratic,NJ
0.0015,0.0204,0.0051,115,Finance and Financial Sector,Democratic,NJ
0.0025,0.0204,0.0065,115,Environmental Protection,Democratic,NJ
0.0078,0.0204,0.015,115,Transportation and Public Works,Democratic,NJ
0.0023,0.0204,0.0098,115,Agriculture and Food,Democratic,NJ
0,0.0146,0.003,115,Taxation,Democratic,NJ
0.0015,0.0204,0.0051,115,Finance and Financial Sector,Democratic,NJ
0,0.0146,0.003,115,Taxation,Democratic,NJ
0.0084,0.0204,0.0166,115,Crime and Law Enforcement,Democratic,NJ
0,0.0146,0.003,115,Taxation,Democratic,NJ
0.001,0.0204,0.0044,115,Education,Democratic,NJ
0.0105,0.0221,0.0213,115,International Affairs,Democratic,NJ
0.0056,0.0204,0.0114,115,Health,Democratic,NJ
0.0015,0.0204,0.0051,115,Finance and Financial Sector,Democratic,NJ
0.0084,0.0204,0.0166,115,Crime and Law Enforcement,Democratic,NJ
0.0056,0.0204,0.0114,115,Health,Democratic,NJ
0.002,0.0204,0.0057,115,Energy,Democratic,NJ
0.0893,0.0442,0.1114,115,"Civil Rights and Liberties, Minority Issues",Democratic,NJ
0,0.0229,0.0088,114,None reported,Democratic,NJ
0,0.0204,0.0039,115,None reported,Democratic,NJ
0.0405,0.0229,0.0271,113,Families,Democratic,MD
0.0918,0.0538,0.0641,113,Government Operations and Politics,Democratic,MD
0.0918,0.0538,0.0641,113,Government Operations and Politics,Democratic,MD
0,0.0163,0.0058,113,Taxation,Democratic,MD
0.02,0.0229,0.0163,113,Economics and Public Finance,Democratic,MD
0.0287,0.0229,0.0215,113,Health,Democratic,MD
0.0041,0.0229,0.0075,113,Labor and Employment,Democratic,MD
0.0355,0.0229,0.0253,113,Immigration,Democratic,MD
0.02,0.0229,0.0163,113,Economics and Public Finance,Democratic,MD
0.02,0.0229,0.0163,113,Economics and Public Finance,Democratic,MD
0.02,0.0229,0.0163,113,Economics and Public Finance,Democratic,MD
0.0041,0.0229,0.0075,113,Labor and Employment,Democratic,MD
0,0.0163,0.0058,113,Taxation,Democratic,MD
0.0121,0.0229,0.0118,113,Social Welfare,Democratic,MD
0.0348,0.0229,0.0288,114,Immigration,Democratic,MD
0.0133,0.0229,0.0145,114,Housing and Community Development,Democratic,MD
0.0197,0.0229,0.0186,114,Economics and Public Finance,Democratic,MD
0.0281,0.0229,0.0245,114,Health,Democratic,MD
0.0326,0.0229,0.0269,114,Public Lands and Natural Resources,Democratic,MD
0.0392,0.0229,0.032,114,Transportation and Public Works,Democratic,MD
0.0498,0.0229,0.0394,114,Armed Forces and National Security,Democratic,MD
0.0281,0.0229,0.0245,114,Health,Democratic,MD
0.0901,0.0538,0.0724,114,Government Operations and Politics,Democratic,MD
0.0053,0.0229,0.0095,114,Education,Democratic,MD
0.0118,0.0229,0.0134,114,Social Welfare,Democratic,MD
0.0041,0.0229,0.0086,114,Labor and Employment,Democratic,MD
0.015,0.0229,0.0165,113,Health,Republican,KS
0.0225,0.0229,0.0239,113,Crime and Law Enforcement,Republican,KS
0.0041,0.0229,0.0074,113,Finance and Financial Sector,Republican,KS
0.0269,0.0229,0.0267,113,Armed Forces and National Security,Republican,KS
0.057,0.0252,0.0518,113,Native Americans,Republican,KS
0,0.0163,0.0044,113,Taxation,Republican,KS
0.0041,0.0229,0.0074,113,Finance and Financial Sector,Republican,KS
0.015,0.0229,0.0165,113,Health,Republican,KS
0.0269,0.0229,0.0267,113,Armed Forces and National Security,Republican,KS
0.0041,0.0229,0.0074,113,Finance and Financial Sector,Republican,KS
0.0269,0.0229,0.0267,113,Armed Forces and National Security,Republican,KS
0.0174,0.0229,0.0181,113,Public Lands and Natural Resources,Republican,KS
0.0269,0.0229,0.0267,113,Armed Forces and National Security,Republican,KS
0.007,0.0229,0.0098,113,Housing and Community Development,Republican,KS
0.0269,0.0229,0.0267,113,Armed Forces and National Security,Republican,KS
0.0269,0.0229,0.0267,113,Armed Forces and National Security,Republican,KS
0.0104,0.0229,0.0125,113,Economics and Public Finance,Republican,KS
0.021,0.0229,0.0217,113,Transportation and Public Works,Republican,KS
0.0041,0.0229,0.0074,113,Finance and Financial Sector,Republican,KS
0.0269,0.0229,0.0267,113,Armed Forces and National Security,Republican,KS
0.0225,0.0229,0.0239,113,Crime and Law Enforcement,Republican,KS
0,0.0172,0.0064,114,Taxation,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0454,0.0261,0.0443,114,International Affairs,Republican,KS
0,0.0172,0.0064,114,Taxation,Republican,KS
0.0341,0.0241,0.0315,114,Transportation and Public Works,Republican,KS
0.01,0.0241,0.0207,114,Agriculture and Food,Republican,KS
0.0171,0.0241,0.0183,114,Economics and Public Finance,Republican,KS
0.0341,0.0241,0.0315,114,Transportation and Public Works,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.019,0.0241,0.0196,114,Commerce,Republican,KS
0.019,0.0241,0.0196,114,Commerce,Republican,KS
0.0905,0.0265,0.0743,114,Native Americans,Republican,KS
0.0046,0.0241,0.0094,114,Education,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0284,0.0241,0.0264,114,Public Lands and Natural Resources,Republican,KS
0.0358,0.0241,0.0333,114,"Science, Technology, Communications",Republican,KS
0,0.0241,0.0067,114,Law,Republican,KS
0.0454,0.0261,0.0443,114,International Affairs,Republican,KS
0.0905,0.0265,0.0743,114,Native Americans,Republican,KS
0.0131,0.0241,0.0154,114,Water Resources Development,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0245,0.0241,0.0241,114,Health,Republican,KS
0.0068,0.0241,0.0108,114,Finance and Financial Sector,Republican,KS
0,0.0172,0.0064,114,Taxation,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0171,0.0241,0.0183,114,Economics and Public Finance,Republican,KS
0.019,0.0241,0.0196,114,Commerce,Republican,KS
0.0791,0.0567,0.0713,114,Government Operations and Politics,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0068,0.0241,0.0108,114,Finance and Financial Sector,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0068,0.0241,0.0108,114,Finance and Financial Sector,Republican,KS
0.0068,0.0241,0.0108,114,Finance and Financial Sector,Republican,KS
0.0435,0.0241,0.0388,114,Armed Forces and National Security,Republican,KS
0.0068,0.0241,0.0108,114,Finance and Financial Sector,Republican,KS
0.0027,0.0204,0.0045,115,Finance and Financial Sector,Republican,KS
0.0174,0.0204,0.0163,115,Armed Forces and National Security,Republican,KS
0,0.0204,0.0028,115,Law,Republican,KS
0.0174,0.0204,0.0163,115,Armed Forces and National Security,Republican,KS
0.0174,0.0204,0.0163,115,Armed Forces and National Security,Republican,KS
0.0143,0.0204,0.014,115,"Science, Technology, Communications",Republican,KS
0.0018,0.0204,0.0039,115,Education,Republican,KS
0,0.0146,0.0027,115,Taxation,Republican,KS
0.012,0.0204,0.0118,115,Immigration,Republican,KS
0.0112,0.0204,0.011,115,Public Lands and Natural Resources,Republican,KS
0.0373,0.0225,0.032,115,Native Americans,Republican,KS
0.0174,0.0204,0.0163,115,Armed Forces and National Security,Republican,KS
0.0182,0.0221,0.0187,115,International Affairs,Republican,KS
0.0174,0.0204,0.0163,115,Armed Forces and National Security,Republican,KS
0.0014,0.0204,0.0035,115,Labor and Employment,Republican,KS
0,0.0146,0.0027,115,Taxation,Republican,KS
0.0052,0.0204,0.0064,115,Water Resources Development,Republican,KS
0.0174,0.0204,0.0163,115,Armed Forces and National Security,Republican,KS
0.0027,0.0204,0.0045,115,Finance and Financial Sector,Republican,KS
0.0323,0.0483,0.0306,115,Government Operations and Politics,Republican,KS
0,0.0204,0.0035,115,None reported,Republican,KS
0,0.0204,0.0035,115,None reported,Republican,KS
0,0.0204,0.0035,115,None reported,Republican,KS
0,0.0204,0.0035,115,None reported,Republican,KS
0.0174,0.0229,0.015,113,Public Lands and Natural Resources,Democratic,WA
0.0041,0.0229,0.0061,113,Finance and Financial Sector,Democratic,WA
0.0104,0.0229,0.0103,113,Economics and Public Finance,Democratic,WA
0.0268,0.0229,0.0221,113,Armed Forces and National Security,Democratic,WA
0.0021,0.0229,0.0047,113,Labor and Employment,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.021,0.0229,0.0179,113,Transportation and Public Works,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.015,0.0229,0.0136,113,Health,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.0268,0.0229,0.0221,113,Armed Forces and National Security,Democratic,WA
0.0186,0.0229,0.016,113,Immigration,Democratic,WA
0.0174,0.0229,0.015,113,Public Lands and Natural Resources,Democratic,WA
0,0.0163,0.0036,113,Taxation,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.0268,0.0229,0.0221,113,Armed Forces and National Security,Democratic,WA
0.0268,0.0229,0.0221,113,Armed Forces and National Security,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.0062,0.0229,0.0074,113,Social Welfare,Democratic,WA
0.0268,0.0229,0.0221,113,Armed Forces and National Security,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.028,0.0247,0.0253,113,International Affairs,Democratic,WA
0.0104,0.0229,0.0103,113,Economics and Public Finance,Democratic,WA
0.015,0.0229,0.0136,113,Health,Democratic,WA
0.015,0.0229,0.0136,113,Health,Democratic,WA
0.0021,0.0229,0.0047,113,Labor and Employment,Democratic,WA
0.015,0.0229,0.0136,113,Health,Democratic,WA
0.0494,0.0538,0.0412,113,Government Operations and Politics,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.015,0.0229,0.0136,113,Health,Democratic,WA
0.0174,0.0229,0.015,113,Public Lands and Natural Resources,Democratic,WA
0.0213,0.0229,0.0172,113,Families,Democratic,WA
0.0174,0.0229,0.015,113,Public Lands and Natural Resources,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.0021,0.0229,0.0047,113,Labor and Employment,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.0028,0.0229,0.0053,113,Education,Democratic,WA
0.0062,0.0229,0.0074,113,Social Welfare,Democratic,WA
0.0268,0.0229,0.0221,113,Armed Forces and National Security,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0.0263,0.0229,0.0251,114,Armed Forces and National Security,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0.0054,0.0229,0.0078,114,Energy,Democratic,WA
0.004,0.0229,0.007,114,Finance and Financial Sector,Democratic,WA
0.0027,0.0229,0.006,114,Education,Democratic,WA
0.0147,0.0229,0.0155,114,Health,Democratic,WA
0.017,0.0229,0.017,114,Public Lands and Natural Resources,Democratic,WA
0.0147,0.0229,0.0155,114,Health,Democratic,WA
0.006,0.0229,0.0133,114,Agriculture and Food,Democratic,WA
0.0263,0.0229,0.0251,114,Armed Forces and National Security,Democratic,WA
0.0206,0.0229,0.0204,114,Transportation and Public Works,Democratic,WA
0.0147,0.0229,0.0155,114,Health,Democratic,WA
0.0558,0.0252,0.0488,114,Native Americans,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0.022,0.0229,0.0225,114,Crime and Law Enforcement,Democratic,WA
0.0027,0.0229,0.006,114,Education,Democratic,WA
0.0061,0.0229,0.0085,114,Social Welfare,Democratic,WA
0,0.0163,0.0041,114,Taxation,Democratic,WA
0.0147,0.0229,0.0155,114,Health,Democratic,WA
0.0027,0.0229,0.006,114,Education,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0.0263,0.0229,0.0251,114,Armed Forces and National Security,Democratic,WA
0.0206,0.0229,0.0204,114,Transportation and Public Works,Democratic,WA
0.0114,0.0229,0.0126,114,Commerce,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0.0147,0.0229,0.0155,114,Health,Democratic,WA
0.017,0.0229,0.017,114,Public Lands and Natural Resources,Democratic,WA
0.0147,0.0229,0.0155,114,Health,Democratic,WA
0.0488,0.0229,0.0475,114,Emergency Management,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0.0263,0.0229,0.0251,114,Armed Forces and National Security,Democratic,WA
0.0021,0.0229,0.0054,114,Labor and Employment,Democratic,WA
0,0.0163,0.0041,114,Taxation,Democratic,WA
0,0.0163,0.0041,114,Taxation,Democratic,WA
0.0147,0.0229,0.0155,114,Health,Democratic,WA
0.0061,0.0229,0.0085,114,Social Welfare,Democratic,WA
0.0027,0.0229,0.006,114,Education,Democratic,WA
0.0027,0.0229,0.006,114,Education,Democratic,WA
0.0216,0.0229,0.0215,114,"Science, Technology, Communications",Democratic,WA
0.0485,0.0538,0.0468,114,Government Operations and Politics,Democratic,WA
0.003,0.0204,0.007,115,Health,Democratic,WA
4.00E-04,0.0204,0.0024,115,Labor and Employment,Democratic,WA
8.00E-04,0.0204,0.0031,115,Finance and Financial Sector,Democratic,WA
0.0042,0.0204,0.0092,115,Transportation and Public Works,Democratic,WA
4.00E-04,0.0204,0.0024,115,Labor and Employment,Democratic,WA
5.00E-04,0.0204,0.0027,115,Education,Democratic,WA
5.00E-04,0.0204,0.0027,115,Education,Democratic,WA
0.0014,0.0204,0.0041,115,Housing and Community Development,Democratic,WA
0.003,0.0204,0.007,115,Health,Democratic,WA
0.0045,0.0204,0.0102,115,Crime and Law Enforcement,Democratic,WA
0.0035,0.0204,0.0077,115,Public Lands and Natural Resources,Democratic,WA
0.0054,0.0204,0.0114,115,Armed Forces and National Security,Democratic,WA
4.00E-04,0.0204,0.0024,115,Labor and Employment,Democratic,WA
0,0.0146,0.0018,115,Taxation,Democratic,WA
0.003,0.0204,0.007,115,Health,Democratic,WA
0.0054,0.0204,0.0114,115,Armed Forces and National Security,Democratic,WA
4.00E-04,0.0204,0.0024,115,Labor and Employment,Democratic,WA
0.0023,0.0204,0.0057,115,Commerce,Democratic,WA
5.00E-04,0.0204,0.0027,115,Education,Democratic,WA
5.00E-04,0.0204,0.0027,115,Education,Democratic,WA
0,0.0204,0.0024,115,None reported,Democratic,WA
0.0025,0.0229,0.0075,113,Education,Republican,AK
0.0025,0.0229,0.0075,113,Education,Republican,AK
0.005,0.0229,0.0097,113,Energy,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0243,0.0229,0.0312,113,Armed Forces and National Security,Republican,AK
0.0055,0.0229,0.0166,113,Agriculture and Food,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0517,0.0252,0.0602,113,Native Americans,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0517,0.0252,0.0602,113,Native Americans,Republican,AK
0.0517,0.0252,0.0602,113,Native Americans,Republican,AK
0.005,0.0229,0.0097,113,Energy,Republican,AK
0,0.0229,0.0052,113,Private Legislation,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0,0.0229,0.005,113,Animals,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0243,0.0229,0.0312,113,Armed Forces and National Security,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.005,0.0229,0.0097,113,Energy,Republican,AK
0.0243,0.0229,0.0312,113,Armed Forces and National Security,Republican,AK
0.0136,0.0229,0.0193,113,Health,Republican,AK
0.0243,0.0229,0.0312,113,Armed Forces and National Security,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0243,0.0229,0.0312,113,Armed Forces and National Security,Republican,AK
0.0136,0.0229,0.0193,113,Health,Republican,AK
0.0136,0.0229,0.0193,113,Health,Republican,AK
0.0136,0.0229,0.0193,113,Health,Republican,AK
0.005,0.0229,0.0097,113,Energy,Republican,AK
0.005,0.0229,0.0097,113,Energy,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.0517,0.0252,0.0602,113,Native Americans,Republican,AK
0.0517,0.0252,0.0602,113,Native Americans,Republican,AK
0.0064,0.0229,0.0114,113,Housing and Community Development,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0.019,0.0229,0.0253,113,Transportation and Public Works,Republican,AK
0.0072,0.0229,0.0124,113,Water Resources Development,Republican,AK
0.005,0.0229,0.0097,113,Energy,Republican,AK
0.005,0.0229,0.0097,113,Energy,Republican,AK
0.0157,0.0229,0.0212,113,Public Lands and Natural Resources,Republican,AK
0,0.0163,0.0052,113,Taxation,Republican,AK
0.0257,0.0241,0.0309,114,Public Lands and Natural Resources,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0257,0.0241,0.0309,114,Public Lands and Natural Resources,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0257,0.0241,0.0309,114,Public Lands and Natural Resources,Republican,AK
0.0257,0.0241,0.0309,114,Public Lands and Natural Resources,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0394,0.0241,0.0452,114,Armed Forces and National Security,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0824,0.0265,0.0861,114,Native Americans,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.028,0.0241,0.0313,114,"Civil Rights and Liberties, Minority Issues",Republican,AK
0.0154,0.0241,0.0214,114,Economics and Public Finance,Republican,AK
0.0102,0.0241,0.0162,114,Environmental Protection,Republican,AK
0.0102,0.0241,0.0162,114,Environmental Protection,Republican,AK
0.0221,0.0241,0.0281,114,Health,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
0.0824,0.0265,0.0861,114,Native Americans,Republican,AK
0.0257,0.0241,0.0309,114,Public Lands and Natural Resources,Republican,AK
0.0082,0.0241,0.0142,114,Energy,Republican,AK
